,UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
3326,1,13770,1,2338.6667,0,9.530247592,7.75733626
3327,1,38200,1,6580,0,10.55059079,8.791790024
3328,2,51000,1,3888.8334,0,10.83958091,8.265864494
3329,1,162150,1,10396.3333,0,11.99627711,9.249208456
3331,1,141000,1,18277.6666,2,11.85651517,9.813435189
3332,1,488084,1,29113.8335,0,13.0982428,10.27896872
3333,1,31548,1,5133.6667,0,10.35926547,8.543575439
3334,1,144020,1,11663.5,0,11.87770746,9.364219586
3335,1,50000,1,4412.5,1,10.81977828,8.392196701
3336,1,245000,2,28353.611,0,12.40901349,10.25250967
3337,1,10000,4,3220.8333,0,9.210340372,8.077395394
3338,1,38000,1,6722.1667,2,10.54534144,8.813165807
3339,1,73826,1,13284.6667,0,11.20946625,9.494365769
3340,1,42598,1,12336.9333,0,10.65956258,9.42035275
3341,1,20826,1,5371,0,9.943957485,8.58876939
3342,1,66008,1,7749.0001,1,11.09753123,8.955319095
3343,1,173456,5,23764.1667,2,12.06367924,10.07593412
3345,1,13842,1,2733,0,9.535462727,7.913155186
3346,1,132000,1,13991,0,11.7905572,9.546169545
3347,1,55000,2,11233.4,0,10.91508846,9.326646762
3348,1,139000,1,17310.4668,0,11.84222921,9.759066615
3349,1,49000,1,6261.1667,0,10.79957558,8.742121821
3350,1,5200,1,2607.7333,0,8.556413905,7.866236656
3351,1,67000,1,7958.0001,3,11.1124479,8.981933004
3352,1,8100,1,4481.5,2,8.999619341,8.407713091
3353,1,40000,1,4779.6667,1,10.59663473,8.472126095
3354,1,125791,1,11516.6667,0,11.74237708,9.351550543
3357,1,301200,1,24667.1887,3,12.61552977,10.11322925
3358,1,36290,1,5675,0,10.4992975,8.643825842
3359,1,43626,1,3793.6667,0,10.68340858,8.241088297
3360,1,94265,1,11216.8334,0,11.45386524,9.325170911
3361,1,100226,1,10807.6667,0,11.51518292,9.288011041
3362,1,43000,1,10108.3667,3,10.66895539,9.221118746
3363,1,23624,1,8297.4999,1,10.07001842,9.023709532
3364,1,30000,1,5312.6666,1,10.30895266,8.577849173
3365,1,50000,1,10199.8333,0,10.81977828,9.230126656
3366,1,150000,1,8838.5221,0,11.91839057,9.086874958
3367,1,201000,1,15291.8334,1,12.21106019,9.6350742
3368,1,3200,1,10266.6999,0,8.070906089,9.236660917
3369,1,83578,5,10882.5,2,11.33353561,9.294911273
3370,1,145452,1,15915,0,11.88760141,9.67501734
3371,1,74626,1,11499.6667,0,11.22024425,9.350073331
3372,1,50700,1,8946.1667,0,10.83368119,9.098980418
3373,1,88200,1,10799.4666,0,11.38736224,9.287252023
3375,1,7200,1,3498.8667,0,8.881836305,8.160194395
3376,1,57000,1,19261.7001,2,10.95080655,9.865873952
3377,2,947,1,1649.3333,0,6.853299093,7.408126425
3378,1,6660,1,1624.6667,0,8.803874764,7.393057966
3379,1,128000,2,14492.1667,3,11.75978554,9.581363555
3380,1,17000,2,3334.1,1,9.740968623,8.111958057
3381,1,30840,3,4290.6667,1,10.33656783,8.364197408
3382,1,57600,1,6382.4999,0,10.96127785,8.761315133
3383,1,27905,2,5178.6666,1,10.23656116,8.552302889
3384,1,35400,1,5008.2333,0,10.4744671,8.518838497
3385,1,90100,1,8824.3333,0,11.40867544,9.085268332
3386,1,115000,1,8083.3666,0,11.65268741,8.997563723
3387,1,473084,1,29284.3555,0,13.06702824,10.28480871
3388,2,116000,1,12976.6667,0,11.66134547,9.470908155
3389,1,160001,2,18125.5221,0,11.98293534,9.805076285
3390,1,150200,1,13958.5221,3,11.91972302,9.543845504
3391,1,110680,1,8709.3333,0,11.61439843,9.072150523
3393,1,8826,1,1845.6667,0,9.08545719,7.520595846
3394,1,57460,1,8015.9667,0,10.95884433,8.989190669
3395,1,48180,1,3667.5,2,10.78269928,8.20726551
3396,1,343084,1,84593.1447,2,12.74573059,11.34560851
3397,1,14000,1,8412.2666,0,9.546812609,9.037446229
3398,1,91600,4,12351.1667,1,11.42518655,9.421505807
3399,2,26770,1,7665.3333,0,10.19503714,8.944463274
3400,1,33403,2,5025.5,0,10.416401,8.52228023
3401,1,115400,1,10375.3334,0,11.65615963,9.24718648
3402,1,111000,1,6787.6667,1,11.61728548,8.822862524
3403,1,60005,1,6238.5,0,11.00218317,8.738495048
3404,1,120840,2,7188,0,11.70222264,8.880168248
3405,1,2200,1,3710.8333,2,7.696212639,8.21901174
3406,1,74805,1,9926,0,11.22264001,9.202912856
3408,1,34626,1,4099.3333,0,10.45236012,8.31857963
3409,1,13554,1,2844.9333,0,9.514436986,7.953294902
3410,1,15200,1,3770.0667,0,9.629050707,8.234847973
3411,1,83626,4,5894.5,0,11.33410976,8.681774992
3412,1,65000,1,5861.1667,0,11.08214255,8.676103958
3413,1,1800,2,175,0,7.495541944,5.164785974
3414,1,20135,1,5610.6667,0,9.910214873,8.632424833
3416,1,42050,1,7860.6667,1,10.64661467,8.969626704
3417,1,9622,2,2059,0,9.171807422,7.629975707
3418,1,4400,1,5291.6667,0,8.38935982,8.573888541
3419,1,77298,1,6903.6667,0,11.25542336,8.839807955
3420,1,30000,1,21279.8333,0,10.30895266,9.96551511
3421,1,58000,1,19237.5,1,10.96819829,9.864616778
3423,1,100000,1,6509.3333,0,11.51292546,8.780992318
3424,1,13440,1,3291,0,9.505990614,8.098946749
3425,1,3252,1,4450.6667,0,8.087025471,8.400809184
3426,1,24000,1,8780.4667,1,10.08580911,9.08028484
3427,2,38125,1,7859,1,10.54862551,8.969414651
3428,1,17779,1,2320.5,0,9.785773265,7.749537959
3429,2,77264,1,9255,0,11.25498341,9.132919225
3430,1,113319,1,9911.1667,0,11.63796213,9.20141735
3431,1,30000,2,5135.3334,0,10.30895266,8.543900047
3432,1,145144,1,11840.6666,2,11.88548163,9.379295208
3433,1,161200,1,19599.6225,0,11.99040111,9.883265585
3434,1,25626,1,4569.6667,0,10.15136274,8.427195549
3435,1,36000,2,6982.4001,2,10.49127422,8.851147991
3436,1,82846,1,33248.5001,0,11.32473874,10.41176494
3437,1,38000,1,4565.1667,0,10.54534144,8.426210309
3439,1,52800,1,6592,0,10.87426647,8.793612072
3440,1,171000,1,9416.5333,1,12.04941884,9.150222285
3441,1,35226,1,10546,0,10.46953973,9.26350192
3442,1,99026,1,11930.6667,0,11.50313772,9.386867398
3443,1,11330,1,10497.8334,1,9.335209354,9.258924172
3444,1,66026,1,68871.8318,0,11.09780388,11.14000255
3445,1,102000,1,9516.1667,0,11.53272809,9.160747389
3446,1,30318,2,6728.1667,0,10.31949687,8.814057978
3447,1,16614,1,2705.3333,0,9.718000992,7.9029804
3448,1,30000,1,4565.6667,0,10.30895266,8.426319828
3449,1,99000,1,9716.6999,0,11.50287513,9.181601323
3450,1,50000,4,10131.0333,0,10.81977828,9.223358596
3451,1,87440,1,6664.1667,0,11.37870812,8.804500199
3452,1,36684,1,3048.3333,0,10.51009597,8.022350261
3453,1,17734,1,5885.3333,0,9.78323898,8.680218654
3454,1,47526,1,23929.4985,0,10.76903221,10.08286722
3455,1,19890,1,2521,0,9.897972372,7.832410927
3456,1,33280,1,5729.6667,0,10.41271189,8.65341264
3457,1,3175,2,3845.0001,1,8.063062911,8.254528908
3458,1,4224,2,842,2,8.348537825,6.735780014
3459,1,72000,1,6441.5,0,11.1844214,8.770516711
3461,1,60000,1,47917,0,11.00209984,10.77722563
3462,1,37414,2,6416.8334,2,10.52980024,8.766680035
3463,1,29000,1,7452.8335,1,10.27505111,8.916349575
3465,1,158000,4,9175.1667,1,11.97035031,9.124255842
3466,1,70000,1,7671.5,1,11.15625052,8.945267442
3467,1,511479,2,24249.1888,1,13.14506181,10.09613844
3468,1,125000,1,29673.3556,0,11.73606902,10.2980048
3469,1,7000,2,3103.4999,0,8.853665428,8.040285754
3470,1,91000,1,10407.6666,1,11.41861479,9.250297987
3471,1,83191,1,6408,0,11.32889445,8.765302489
3472,1,6426,2,4517,0,8.76810754,8.415603336
3473,1,32000,1,8208.1666,2,10.37349118,9.012884864
3474,1,179808,1,15005.3334,0,12.09964489,9.616160977
3475,1,43001,1,7270.9667,4,10.66897865,8.891644533
3476,1,64000,1,9292.3333,0,11.06663836,9.136944963
3477,1,210829,1,79180.6666,0,12.25880266,11.27948744
3478,1,34752,1,5674.3333,0,10.4559924,8.643708355
3479,1,14731,1,5947,1,9.597709396,8.69064217
3481,1,36000,1,4761.6667,0,10.49127422,8.468353033
3482,1,14726,2,7703.6001,1,9.597369918,8.949443044
3483,1,133000,1,12526.3333,1,11.79810441,9.435588371
3484,1,65200,1,17533,2,11.08521475,9.771840098
3485,1,38044,1,11143.7333,4,10.54649866,9.318632583
3486,1,146700,1,9479.1667,0,11.89614496,9.156851691
3487,1,35388,1,5982.3333,0,10.47412806,8.696565955
3488,1,75800,1,22484.6001,3,11.23585357,10.02058591
3489,1,36000,2,8266.8333,0,10.49127422,9.020006801
3490,1,7000,1,8370.0001,0,8.853665428,9.032409175
3491,1,122200,1,9975.5,0,11.71341433,9.207887366
3492,1,65460,1,12510.0666,0,11.08919455,9.434288927
3493,2,36434,1,7556.5001,2,10.50325768,8.930163412
3494,1,126426,2,9957.4001,0,11.74741244,9.206071282
3495,1,108000,1,14122.6667,2,11.58988651,9.555536353
3496,1,29268,1,4862.6667,0,10.28425005,8.48934227
3498,1,183600,1,15219.5222,0,12.12051476,9.630334238
3499,1,79200,1,3496.8334,0,11.27973158,8.159613095
3500,1,88000,1,5314.6334,0,11.38509209,8.578219314
3501,2,28000,1,4219,0,10.23995979,8.347353412
3503,1,79753,1,21641.6667,0,11.28668964,9.982375749
3504,2,11535,1,3132,5,9.353141171,8.049427057
3505,1,48000,1,6825.6667,1,10.77895629,8.8284453
3506,1,24716,6,9905.6666,0,10.11520609,9.200862256
3507,1,68707,1,7908,0,11.13760637,8.975630184
3508,1,21786,1,3600.3333,0,9.989022841,8.188781703
3510,1,49000,1,4363.8334,0,10.79957558,8.38110617
3511,1,32000,2,3785.3333,2,10.37349118,8.23888922
3512,1,75000,1,8668.0001,0,11.22524339,9.067393374
3513,1,61220,1,10122.9999,0,11.02222921,9.222565332
3514,2,28612,1,4378.5,0,10.26158149,8.384461479
3515,1,130000,2,11386.0222,0,11.77528973,9.340141759
3516,1,70935,1,33011,0,11.16951924,10.40459612
3517,1,55486,1,7549.0666,0,10.92388602,8.929179205
3518,1,22026,1,3452,0,9.999978853,8.146709052
3519,1,32000,1,11551.7667,0,10.37349118,9.354593665
3520,1,91322,1,9289.9334,3,11.422147,9.136686663
3521,1,164000,1,10794.1555,2,12.00762171,9.286760109
3522,1,21762,1,3052.3333,0,9.987920609,8.023661594
3523,1,50000,5,6522.8333,0,10.81977828,8.783064116
3524,1,45000,1,3369.5001,1,10.71441777,8.122519674
3525,1,5226,1,1766,0,8.561401446,7.476472381
3526,1,16886,1,2500.6667,0,9.734240155,7.824312655
3527,1,6210,6,2913.6667,0,8.733916175,7.977167601
3528,1,37826,1,3734.3333,0,10.54075198,8.225324581
3529,1,43000,2,3328.3334,0,10.66895539,8.110226977
3530,1,156330,1,19818.4333,0,11.95972444,9.894367758
3531,1,74000,1,12901.5333,2,11.21182037,9.465101444
3532,1,85800,1,11977.8334,0,11.35977429,9.390813004
3534,1,3252,1,19416.6667,0,8.087025471,9.873887084
3535,1,133469,1,18658.2892,0,11.80162452,9.834045787
3536,1,11626,2,2991.8333,0,9.360999248,8.003641622
3537,1,90459,1,7048.6667,0,11.41265199,8.860593757
3538,1,80500,1,11371.1666,0,11.29601246,9.338836185
3539,2,30000,6,2212.5,0,10.30895266,7.701878377
3540,1,28036,2,3312.6666,0,10.24124468,8.105508763
3541,1,110000,1,7839.6666,0,11.60823564,8.966951587
3542,2,76100,1,14189.5999,0,11.23980354,9.560264574
3543,1,170000,1,14292.3333,0,12.04355372,9.56747854
3544,2,79000,1,11181.9,2,11.27720313,9.322051679
3545,1,35480,1,12358.8333,0,10.47672444,9.422126333
3546,1,65000,1,7167.1667,0,11.08214255,8.877265695
3547,1,52000,1,11782.6667,2,10.858999,9.374384807
3548,1,60000,1,12754.4999,0,11.00209984,9.453639422
3549,1,85000,1,5880.1667,0,11.35040654,8.679340391
3550,1,100000,4,10598.5333,1,11.51292546,9.268470903
3551,2,88600,1,9748.5001,0,11.39188714,9.184868716
3552,2,45888,1,11354.5,5,10.73395892,9.33736942
3553,1,89000,2,9044.8334,1,11.39639165,9.109948979
3554,1,156770,1,18546.8333,1,11.96253504,9.828054342
3555,1,6340,1,1890.3333,4,8.754634047,7.544508442
3556,1,80922,1,11081.6667,0,11.30124101,9.313047373
3557,1,82000,2,9250.6666,1,11.31447453,9.132450893
3558,1,48000,1,9139.3333,0,10.77895629,9.120342719
3560,1,60000,1,9598.2222,0,11.00209984,9.169333173
3561,1,116,1,3685.6667,0,4.753590191,8.212206711
3562,1,143000,1,19891.6667,0,11.87059991,9.898056164
3563,1,89200,1,6149.9999,0,11.39863632,8.724207345
3564,1,69200,1,4701.5,1,11.14475614,8.455636886
3565,1,81700,1,7808.5,0,11.31080928,8.962968163
3566,2,26506,1,2771.3334,0,10.1851264,7.927083855
3567,1,73002,1,19733,1,11.19824212,9.89004764
3568,1,27126,1,8798.4001,0,10.20824796,9.082325177
3570,1,59627,1,8816.0001,0,10.99586377,9.084323543
3571,1,88000,1,15467.6667,1,11.38509209,9.646507105
3572,1,1600,1,8951.2667,0,7.377758908,9.099550332
3574,1,15906,1,11422,1,9.674451676,9.343296599
3575,1,485912,4,14113.6668,0,13.09378282,9.554898884
3576,1,180000,1,19000.0221,0,12.10071213,9.852195421
3578,1,21762,1,8943,0,9.987920609,9.098626382
3579,1,64400,1,9182.6666,0,11.07286891,9.125072921
3580,1,55000,1,9372.1666,0,10.91508846,9.145499576
3581,1,60015,1,8997.8333,0,11.00234981,9.104739083
3582,1,34000,4,3363.3333,0,10.4341158,8.120687815
3583,1,370084,1,61662.1888,0,12.82148529,11.0294262
3584,1,26000,1,6038.1666,4,10.16585182,8.705855702
3585,2,4800,1,6876.6666,0,8.476371197,8.835889308
3586,1,80000,1,8588.3333,0,11.28978191,9.058159968
3588,1,36000,1,3440,0,10.49127422,8.14322675
3589,1,14742,1,4237.8333,0,9.598455842,8.351807403
3590,1,13626,1,1376.3333,0,9.519735011,7.227178213
3591,1,12146,1,2224,0,9.404755176,7.707062655
3593,1,48252,1,11309.1334,0,10.78419256,9.333365944
3594,1,16026,1,13956,0,9.681967682,9.543664802
3595,1,120000,1,14512,0,11.69524702,9.582731172
3597,1,67000,2,5247.2667,0,11.1124479,8.565462591
3598,1,28132,1,6635.6666,0,10.244663,8.800214409
3599,1,37652,1,12258.3333,0,10.53614135,9.413961254
3600,1,14467,2,5095,0,9.579625473,8.536014946
3602,1,80000,1,8452.1665,0,11.28978191,9.042178078
3604,1,29000,1,6348.3334,0,10.27505111,8.755947601
3605,1,24320,1,3669.5999,2,10.09905434,8.207837916
3606,1,8400,1,4732.8333,0,9.035986985,8.462279308
3607,1,44700,1,6788.6667,0,10.70772878,8.823009839
3608,2,68820,1,8922.4999,0,11.13924968,9.096331444
3609,1,13626,1,2034.6667,0,9.519735011,7.618087301
3610,1,95700,1,15053.0001,2,11.46897358,9.619332593
3611,1,16274,1,1996,0,9.697324021,7.598900457
3612,1,184612,1,13937.2221,0,12.1260116,9.542318389
3614,1,35780,1,6667.4999,0,10.48514436,8.805000241
3615,1,178074,1,11047.6666,0,12.08995447,9.309974517
3616,1,60000,1,12020,2,11.00209984,9.394327208
3617,2,56378,1,28899.1667,0,10.93983429,10.27156804
3618,1,8988,2,900,0,9.103645633,6.802394763
3619,1,29000,2,5245,0,10.27505111,8.565030521
3620,1,81500,1,7695.1666,0,11.3083583,8.948347696
3622,1,63000,4,6945.3334,3,11.05089001,8.84582526
3623,1,150000,1,102272.0221,0,11.91839057,11.53539143
3624,1,22000,4,10604.7,0,9.998797732,9.269052578
3625,1,81188,1,4720.9334,0,11.30452273,8.459761813
3626,1,22600,2,5215.8333,1,10.02570519,8.559454144
3627,1,52675,1,5947.9999,0,10.87189624,8.690810291
3628,1,32000,2,7808.3333,0,10.37349118,8.962946814
3629,1,217100,2,12644.5001,1,12.28811336,9.444977625
3632,1,66200,1,4646.9999,0,11.10043574,8.443977108
3633,1,59600,1,8739.6333,1,10.99541085,9.075623511
3634,1,1626,1,5025.6667,0,7.39387829,8.522313401
3635,1,40000,1,10770,4,10.59663473,9.28451977
3636,1,705084,1,68002.9985,0,13.46607222,11.12730708
3637,1,128200,1,15657.3334,2,11.76134682,9.658694674
3638,1,98500,1,7322.0001,3,11.49781183,8.898638807
3639,1,125000,1,7093.6667,0,11.73606902,8.866957651
3640,1,67350,2,4722.1667,3,11.11765818,8.46002302
3641,1,43640,1,5236.6667,0,10.68372944,8.563440449
3642,1,11046,1,1678.6667,0,9.30982365,7.425755126
3644,1,108852,4,2652.5,0,11.59774444,7.88325787
3645,1,73698,1,19138.9166,0,11.20773094,9.859479059
3646,1,34000,2,2942.4167,0,10.4341158,7.986986529
3647,1,9634,1,684,0,9.173053787,6.527957918
3648,1,171350,1,5274,0,12.05146353,8.570544367
3649,1,62040,1,5507.9166,0,11.03553462,8.613941718
3650,1,188000,1,11288.1777,0,12.14419724,9.331511236
3651,1,355000,4,21928.4277,0,12.77987307,9.995539143
3653,1,117000,1,7439.9167,0,11.66992921,8.914614932
3654,1,112768,2,8781.5833,0,11.63308789,9.080412001
3655,1,82000,1,5950.6833,1,11.31447453,8.691261332
3656,1,57000,1,9738.75,2,10.95080655,9.183868052
3657,1,10000,1,3175.4666,0,9.210340372,8.063209861
3658,2,10726,1,771,0,9.28042598,6.647688374
3659,1,57000,1,4716.95,1,10.95080655,8.458917683
3660,1,43000,1,4871.0944,0,10.66895539,8.491073914
3661,1,22586,1,6151.6667,0,10.02508552,8.724478332
3663,1,61400,1,4045.2,2,11.02516511,8.305286272
3664,2,152426,1,4322.7611,0,11.93443451,8.371649621
3665,1,169000,1,6356.7833,0,12.03765399,8.757277758
3666,1,185000,1,8194.8334,2,12.1281111,9.011259162
3667,1,4552,1,1759.5,0,8.423321976,7.472784957
3668,1,139910,1,4838.1667,0,11.84875464,8.484291147
3669,1,3102,2,543.3333,0,8.039802344,6.297722944
3670,1,16026,2,1601.3333,0,9.681967682,7.378591874
3671,1,90200,1,3797.75,0,11.40978471,8.242164065
3672,1,351200,1,7132.25,0,12.76911114,8.872382032
3673,1,120501,1,5327.4166,3,11.69941333,8.580621709
3674,1,126750,1,5245.0666,0,11.74997192,8.565043219
3675,1,77000,1,4136.9167,0,11.2515607,8.327706031
3676,1,3000,1,145.8334,0,8.006367568,4.982464874
3677,1,4060,1,986,0,8.308938253,6.893656355
3678,1,34000,1,4240.1,2,10.4341158,8.352342133
3679,1,156800,1,7390.0944,0,11.96272639,8.907895788
3680,1,27040,1,3740.0834,3,10.20507253,8.22686319
3681,1,24000,1,2625.4333,0,10.08580911,7.873001228
3682,1,49200,1,2495.75,0,10.8036489,7.822344564
3683,1,143000,1,3631.8167,0,11.87059991,8.19748827
3684,1,85990,1,32278,0,11.36198629,10.38214116
3685,1,88410,1,8709.1666,3,11.38974036,9.072131382
3686,1,23286,1,2154.6667,0,10.0556076,7.675391327
3687,1,33852,1,3659.5,0,10.42975336,8.205081805
3688,1,112600,1,5416.4166,1,11.63159699,8.597189732
3689,1,54000,1,2875.5833,0,10.89673933,7.96401082
3690,1,2400,1,2753.8333,0,7.783224016,7.920749147
3691,1,80500,1,5597.5833,2,11.29601246,8.63009023
3692,1,46764,2,3531.6667,0,10.75286896,8.169525191
3693,1,40962,1,2949.6667,0,10.62040009,7.98944746
3694,1,21014,2,1869,0,9.952944161,7.533158807
3695,1,86460,1,5448.7501,0,11.36743716,8.603141522
3696,1,14826,1,1348.6667,0,9.604137675,7.206871754
3697,1,26928,1,3287.4,0,10.20092192,8.097852258
3698,1,10380,1,674.6667,0,9.247636157,6.514218791
3699,1,13380,2,908,0,9.501516334,6.811244379
3700,2,80200,1,3545.4167,0,11.29227879,8.173410978
3701,1,13386,2,2214.3333,0,9.501964664,7.702706644
3703,1,49226,4,3136,0,10.80417722,8.050703381
3704,1,22526,1,6281.6667,0,10.02242548,8.745390622
3705,1,250230,2,20081.5166,0,12.43013577,9.907555099
3706,1,17226,1,2227.3333,0,9.754175149,7.708560319
3707,1,17800,1,2384.25,4,9.786953736,7.776639888
3708,1,72000,1,4551.6666,0,11.1844214,8.423248731
3709,1,159149,1,8205.5111,0,11.97759615,9.012561293
3710,1,71074,1,2906.5667,0,11.17147687,7.974727835
3711,1,3298,1,1081.6667,0,8.101071503,6.986258371
3712,1,21174,1,1211.6667,0,9.960529293,7.099752129
3713,1,343084,1,10963.4277,2,12.74573059,9.302320258
3714,1,70000,1,2309.5833,2,11.15625052,7.744822398
3715,1,78400,1,6007.1666,0,11.26957921,8.700708469
3716,2,40764,1,3742.3,0,10.61555462,8.227455675
3717,1,33012,1,1730.3333,0,10.40462641,7.456069328
3718,1,32604,1,5877.5111,0,10.39219026,8.678888669
3719,1,402014,1,7596.5945,0,12.90424219,8.935455334
3721,1,18852,1,7167.3666,0,9.844374288,8.877293586
3722,1,60000,1,2424.1667,0,11.00209984,7.793243115
3723,1,7000,1,7200.35,0,8.853665428,8.881884915
3724,1,17609,2,1219,0,9.776165414,7.105786129
3725,1,24000,4,1293.3333,0,10.08580911,7.164978118
3726,1,190000,4,13614.6659,2,12.15477935,9.518902866
3727,1,159400,1,6799.3333,1,11.97917205,8.824579842
3728,1,49626,2,1736.8333,0,10.81227017,7.459818792
3729,1,1626,1,412,0,7.39387829,6.021023349
3730,1,61236,1,2586.3333,0,11.02249053,7.857996437
3731,1,200200,1,14121.75,2,12.20707215,9.555471441
3732,1,180,2,1742.3333,0,5.192956851,7.462980471
3733,1,95380,1,3232.5,0,11.46562419,8.081011111
3734,1,80000,1,7683.8778,1,11.28978191,8.946879621
3735,1,22478,1,1567.3333,0,10.02029233,7.357130919
3736,1,148075,2,6282.6667,0,11.90547418,8.745549803
3737,1,40000,4,1031.6667,2,10.59663473,6.938930929
3738,2,15822,1,4241.6667,0,9.669156656,8.352711561
3739,2,24726,1,1791,0,10.1156106,7.490529402
3740,1,68482,1,5175,0,11.13432622,8.551594618
3741,1,148704,4,6436.3333,1,11.90971303,8.769714294
3742,1,112000,1,5808.6667,0,11.62625415,8.66710634
3743,1,130000,1,4955.55,0,11.77528973,8.50826344
3744,1,1626,1,3325.3333,0,7.39387829,8.109325189
3745,1,280001,1,16631,2,12.54254845,9.719023703
3746,1,379084,1,4124.1667,0,12.8455131,8.324619266
3747,1,661679,1,13668.177,0,13.40253582,9.522825563
3748,1,24000,1,3423.4,1,10.08580911,8.138389488
3749,1,36000,1,2570.7333,0,10.49127422,7.851946468
3750,1,35200,1,2170.0833,0,10.46880136,7.682520833
3751,1,11666,1,1841.25,1,9.364433907,7.518199968
3752,1,40002,1,2156,0,10.59668473,7.676009932
3753,1,11450,1,1855.1667,2,9.345745009,7.525729836
3754,1,115000,1,4431.9167,0,11.65268741,8.396587433
3757,1,65000,1,2819.9167,0,11.08214255,7.944462624
3758,1,344384,1,12721.0613,0,12.74951259,9.451014269
3759,1,95300,1,6337.7167,0,11.46478509,8.754273841
3760,1,286200,1,14057.261,0,12.56444615,9.550894338
3761,1,28600,1,3407.3333,0,10.261162,8.133685241
3762,1,133620,1,18108.0944,0,11.80275523,9.804114322
3763,1,10050,1,726,0,9.215327913,6.587550015
3764,1,115000,1,6081.1667,0,11.65268741,8.712951848
3765,1,65700,1,1794.6667,0,11.0928542,7.492574601
3766,1,38000,1,1845.5833,2,10.54534144,7.520550658
3767,1,49826,5,7861.1667,0,10.81629222,8.96969031
3768,1,24507,1,2765.6667,0,10.10671407,7.925037006
3769,1,419329,1,9906.4001,0,12.94641109,9.200936302
3770,1,8118,2,6634.1667,0,9.001839097,8.799988347
3771,1,75000,1,1851.4,0,11.22524339,7.523697389
3772,1,29760,1,13168,0,10.30092049,9.485544923
3773,1,45099,1,4574.5834,0,10.71661535,8.428270913
3774,1,79710,1,9695.25,0,11.28615033,9.179391354
3775,1,66255,1,4733.9166,1,11.10126621,8.462508173
3776,1,130000,1,4635.4167,0,11.77528973,8.441481377
3777,1,57929,1,4758,0,10.9669734,8.467582691
3778,1,2000,1,4298.6166,0,7.60090246,8.366048529
3779,1,89987,1,6855.6667,0,11.40742049,8.832830845
3780,1,150000,1,17676.8444,0,11.91839057,9.780010836
3781,1,60000,1,3116.8333,0,11.00209984,8.044572797
3782,1,1626,1,4425.4667,2,7.39387829,8.395131021
3783,1,60884,1,6564.6667,0,11.01672569,8.789457016
